"","Date","Renta Fija Global","High Yiled","Renta Fija EM","S&P 500","Eurostoxx 500","MSCI EM","Materias Primas"
"3119",2017-03-01,499.8887,1222.9465,266.0754,2395.96,3390.2,938.47,178.7382
"3120",2017-03-02,499.3725,1222.0863,265.1172,2381.92,3384.71,936.37,176.034
"3121",2017-03-03,499.3364,1222.0962,265.3891,2383.12,3403.39,931.07,176.4482
"3122",2017-03-06,499.4457,1221.8868,266.5769,2375.31,3387.46,934.42,176.2958
"3123",2017-03-07,499.2677,1219.8091,266.8975,2368.39,3385.12,936.5,174.7627
"3124",2017-03-08,498.0191,1214.9826,265.2266,2362.98,3389.62,934.9,172.619
"3125",2017-03-09,497.0113,1210.1694,263.118,2364.87,3409.89,922.94,171.1815
"3126",2017-03-10,496.6569,1212.1985,264.8473,2372.6,3416.27,926.14,170.5556
"3127",2017-03-13,496.4552,1211.4,265.4877,2373.47,3415.49,938.5,170.7718
"3128",2017-03-14,496.8098,1206.9251,265.0202,2365.45,3399.43,939.97,169.8313
"3129",2017-03-15,498.4434,1209.9738,266.5253,2385.26,3409.32,943.52,171.072
"3130",2017-03-16,498.2349,1216.8067,270.8311,2381.38,3439.96,963.2,171.8031
"3131",2017-03-17,498.5617,1217.6969,271.7874,2378.25,3448.41,965.57,172.357
"3132",2017-03-20,499.0433,1218.2816,272.9896,2373.47,3437.48,972.35,172.2921
"3133",2017-03-21,499.5681,1218.8214,273.5966,2344.02,3429.62,973.08,171.925
"3134",2017-03-22,500.7283,1216.3543,273.9906,2348.45,3420.7,966.97,171.3947
"3135",2017-03-23,500.3813,1217.4204,274.0538,2345.96,3452.18,967.92,171.2545
"3136",2017-03-24,500.7823,1219.2523,275.2581,2343.98,3444.15,969.13,171.1295
"3137",2017-03-27,501.2855,1220.7606,274.385,2341.59,3437.14,965.71,170.7486
"3138",2017-03-28,501.0154,1221.977,273.9401,2358.57,3465.07,970.32,171.9136
"3139",2017-03-29,501.7253,1222.1104,273.7642,2361.13,3475.27,971.86,172.9224
"3140",2017-03-30,501.4641,1224.504,275.6029,2368.06,3481.58,969.47,172.8178
"3141",2017-03-31,501.5731,1223.7592,272.6985,2362.72,3500.93,958.37,172.8258
"3142",2017-04-03,502.5829,1223.8738,273.2906,2358.84,3472.94,965.15,171.6011
"3143",2017-04-04,502.8647,1224.1979,272.7222,2360.16,3481.66,965.17,172.7246
"3144",2017-04-05,502.7369,1226.2985,272.9056,2352.95,3472.58,969.22,173.3943
"3145",2017-04-06,502.994,1227.0969,272.1304,2357.49,3489.57,963.29,173.6549
"3146",2017-04-07,502.9749,1226.9305,271.8946,2355.54,3495.8,961.61,173.8335
"3147",2017-04-10,503.0969,1227.558,271.1864,2357.16,3480.44,958,173.9824
"3148",2017-04-11,504.1505,1228.2887,271.396,2353.78,3470.04,954.44,174.1853
"3149",2017-04-12,504.322,1228.0854,272.5587,2344.93,3468.51,958.2,173.9479
"3150",2017-04-13,505.2458,1228.8411,274.2539,2328.95,3448.26,962.85,174.7955
"3151",2017-04-14,505.345,1228.8411,274.2294,2328.95,3448.26,960.43,174.7955
"3152",2017-04-17,505.3047,1229.2964,275.3183,2349.01,3448.26,962.71,174.3066
"3153",2017-04-18,506.2426,1231.3829,275.9797,2342.19,3409.78,957.7,172.9008
"3154",2017-04-19,505.9155,1232.3616,275.0612,2338.17,3420.99,952.92,171.4493
"3155",2017-04-20,505.2969,1233.7261,275.4732,2355.84,3440.03,958.45,171.0685
"3156",2017-04-21,505.3666,1233.095,275.2675,2348.69,3440.27,961.78,169.977
"3157",2017-04-24,504.9018,1239.0042,277.7672,2374.15,3577.38,971.36,169.6096
"3158",2017-04-25,503.9408,1241.6863,276.9006,2388.61,3583.16,982.65,170.2432
"3159",2017-04-26,504.0907,1242.1639,275.7177,2387.45,3578.71,982.53,169.9688
"3160",2017-04-27,504.7097,1242.6084,275.6461,2388.77,3563.29,979.66,169.4181
"3161",2017-04-28,504.9745,1244.9389,275.8836,2384.2,3559.59,977.96,170.2237
"3162",2017-05-01,504.5253,1245.648,276.7636,2388.33,3559.59,979.76,170.6282
"3163",2017-05-02,504.8495,1246.8525,277.5912,2391.17,3578.21,988.19,169.9096
"3164",2017-05-03,504.9083,1247.6317,277.8245,2388.13,3586.25,985.74,169.6803
"3165",2017-05-04,504.146,1246.0165,275.7969,2389.52,3627.88,980.07,166.5951
"3166",2017-05-05,504.1688,1245.9136,276.2486,2399.29,3658.79,978.27,167.548
"3167",2017-05-08,503.8092,1245.6277,275.5822,2399.38,3642.11,985.11,166.7324
"3168",2017-05-09,503.1788,1245.2206,274.7613,2396.92,3649.08,990.6,166.2556
"3169",2017-05-10,503.3842,1246.1514,275.701,2399.63,3645.74,995.09,167.7415
"3170",2017-05-11,503.3162,1246.9756,276.1434,2394.44,3623.55,1000.35,168.4776
"3171",2017-05-12,504.5558,1248.8376,277.7727,2390.9,3637.52,1002.37,169.2085
"3172",2017-05-15,504.3993,1251.4479,280.0699,2402.32,3641.88,1010.23,169.4121
"3173",2017-05-16,504.7229,1253.9207,281.5238,2400.67,3641.89,1015.05,169.2527
"3174",2017-05-17,506.4969,1254.0416,280.9273,2357.03,3584.83,1008.63,170.2256
"3175",2017-05-18,506.4298,1249.95,275.4661,2365.72,3562.22,988.38,169.1053
"3176",2017-05-19,506.4129,1253.7024,278.2188,2381.73,3587.01,995.67,171.7348
"3177",2017-05-22,506.2693,1255.8024,279.0056,2394.02,3576.53,1003.66,172.8497
"3178",2017-05-23,506.0255,1256.127,279.9755,2398.42,3595.03,1004.47,171.7303
"3179",2017-05-24,506.2211,1256.8404,280.5622,2404.39,3586.62,1005.03,171.2518
"3180",2017-05-25,506.7226,1258.292,281.464,2415.07,3584.55,1014.55,169.714
"3181",2017-05-26,507.1473,1257.8983,281.4278,2415.82,3579.02,1017,170.3274
"3182",2017-05-29,507.1488,1257.8983,280.8716,2415.82,3578.95,1015.19,170.3274
"3183",2017-05-30,507.7476,1259.1836,280.4614,2412.91,3561.22,1011.77,168.72
"3184",2017-05-31,507.9219,1260.633,281.2921,2411.8,3554.59,1005.33,167.9627
"3185",2017-06-01,507.5257,1261.3725,282.4026,2430.06,3567.02,1008.47,167.2272
"3186",2017-06-02,508.2771,1263.8567,283.627,2439.07,3591.82,1015.08,166.9523
"3187",2017-06-05,508.1087,1264.1862,283.8794,2436.1,3579.55,1017.6,166.3051
"3188",2017-06-06,508.9472,1264.5111,284.2859,2429.33,3554.18,1015.89,167.2776
"3189",2017-06-07,508.6152,1263.3987,283.7905,2433.14,3548.84,1015.75,166.2321
"3190",2017-06-08,508.3105,1261.7825,283.1308,2433.79,3563.88,1019.07,166.6742
"3191",2017-06-09,508.4034,1260.7697,283.7233,2431.77,3586.07,1018.19,167.1762
"3192",2017-06-12,508.5417,1261.1731,284.1082,2429.39,3543.95,1008.92,165.5054
"3193",2017-06-13,508.389,1262.1861,284.0362,2440.35,3557.87,1009.78,165.5577
"3194",2017-06-14,509.9092,1264.9187,286.2511,2437.92,3547.15,1013.69,164.0938
"3195",2017-06-15,509.1258,1260.9812,283.2042,2432.46,3525.46,1003.64,164.1506
"3196",2017-06-16,509.2989,1261.8636,284.1525,2433.15,3543.88,1003.12,164.8709
"3197",2017-06-19,509.1666,1261.5698,283.3798,2453.46,3579.58,1012.95,163.7682
"3198",2017-06-20,509.9154,1258.1995,280.737,2437.03,3560.66,1008.67,162.5772
"3199",2017-06-21,510.0523,1256.1491,280.6645,2435.61,3554.35,1006.47,161.5704
"3200",2017-06-22,510.2413,1256.0388,281.1687,2434.5,3555.76,1008.81,161.0199
"3201",2017-06-23,510.2999,1258.017,283.1074,2438.3,3543.68,1011.67,161.594
"3202",2017-06-26,510.5791,1260.0016,283.9235,2439.07,3561.76,1019.11,162.0752
"3203",2017-06-27,509.1721,1261.559,283.6551,2419.38,3538.32,1016.68,163.1944
"3204",2017-06-28,508.6879,1262.8615,283.4755,2440.69,3535.7,1012.1,164.0553
"3205",2017-06-29,507.2141,1263.3258,283.4296,2419.7,3471.33,1014.02,165.0537
"3206",2017-06-30,506.5003,1262.7535,282.5795,2423.41,3441.88,1010.8,167.6399
"3207",2017-07-03,506.027,1262.3359,281.4331,2429.01,3491.81,1014.24,168.6759
"3208",2017-07-04,506.1494,1262.1273,281.2448,2429.01,3479.47,1006.73,168.6759
"3209",2017-07-05,506.2713,1261.1192,279.3051,2432.54,3478.41,1009.85,167.0861
"3210",2017-07-06,504.9438,1259.8916,278.941,2409.75,3462.06,1006.16,167.2949
"3211",2017-07-07,504.5242,1257.3706,278.6784,2425.18,3463.84,1002.48,166.0556
"3212",2017-07-10,505.2938,1259.2305,280.0686,2427.43,3478.06,1009.29,167.1966
"3213",2017-07-11,505.207,1260.0233,279.8592,2425.53,3464.48,1018.2,168.5393
"3214",2017-07-12,506.2303,1263.6387,282.4997,2443.25,3515.23,1029.9,167.7955
"3215",2017-07-13,505.9239,1264.4111,283.2372,2447.83,3527.83,1040.72,166.3193
"3216",2017-07-14,506.2459,1267.4443,285.7901,2459.27,3525.94,1047.05,167.9131
"3217",2017-07-17,506.7923,1269.998,286.5489,2459.14,3516.35,1051.55,167.9011
"3218",2017-07-18,507.7311,1272.9498,287.7695,2460.61,3478.68,1053.23,168.8323
"3219",2017-07-19,507.9943,1273.4234,287.6598,2473.83,3500.28,1060.12,169.8229
"3220",2017-07-20,508.1112,1275.9948,288.6618,2473.45,3499.49,1059.4,169.9438
"3221",2017-07-21,508.9441,1277.219,288.5425,2472.54,3451.71,1060.18,168.5259
"3222",2017-07-24,508.8177,1276.6033,287.6412,2469.91,3453.17,1064.27,167.845
"3223",2017-07-25,507.3046,1277.1122,286.7543,2477.13,3473.54,1061.69,168.7987
"3224",2017-07-26,507.9502,1278.4807,286.7716,2477.83,3491.19,1062.29,169.9676
"3225",2017-07-27,507.9832,1279.1871,288.2559,2475.42,3493.14,1068.95,171.0783
"3226",2017-07-28,508.0828,1280.5387,288.6175,2472.1,3467.73,1062.97,171.593
"3227",2017-07-31,508.1654,1281.7559,288.44,2470.3,3449.36,1066.23,171.4304
"3228",2017-08-01,509.2521,1282.8645,289.1515,2476.35,3477.39,1069,169.6905
"3229",2017-08-02,509.2413,1284.2949,288.801,2477.57,3459.32,1069.97,170.495
"3230",2017-08-03,510.0687,1286.2108,289.336,2472.16,3466.37,1064.07,169.298
"3231",2017-08-04,509.5125,1283.4013,288.3786,2476.83,3507.41,1067.26,169.1864
"3232",2017-08-07,509.8494,1284.9404,288.727,2480.91,3505.8,1075.36,170.0936
"3233",2017-08-08,509.3833,1283.3953,288.4103,2474.92,3515.63,1078.53,170.5584
"3234",2017-08-09,510.2903,1280.36,287.4256,2474.02,3468.45,1068.92,171.5236
"3235",2017-08-10,510.6326,1277.8041,287.737,2438.21,3433.54,1056.21,169.7483
"3236",2017-08-11,510.9731,1277.2938,287.7318,2441.32,3406.34,1042.8,170.0723
"3237",2017-08-14,510.7853,1280.0269,288.9299,2465.84,3450.66,1053.65,168.9014
"3238",2017-08-15,510.0942,1278.5084,287.697,2464.61,3461.91,1052.51,167.7027
"3239",2017-08-16,510.4832,1279.5656,289.1872,2468.11,3484.57,1060.27,167.8359
"3240",2017-08-17,510.8577,1279.8779,289.4867,2430.01,3461.97,1063.33,168.0368
"3241",2017-08-18,511.1527,1279.14,289.1758,2425.55,3446.03,1059.54,169.1615
"3242",2017-08-21,511.4964,1281.1926,290.8927,2428.37,3423.53,1063.66,168.7786
"3243",2017-08-22,511.0314,1280.4244,290.5557,2452.51,3455.59,1072.52,168.6759
"3244",2017-08-23,511.7322,1281.6095,290.4809,2444.04,3438.63,1075.6,169.2693
"3245",2017-08-24,511.5472,1282.8516,291.1228,2438.97,3444.73,1082.45,169.7595
"3246",2017-08-25,511.8445,1285.4494,292.822,2443.05,3438.55,1085.37,169.32
"3247",2017-08-28,512.025,1285.8594,293.3496,2444.24,3421.03,1085.08,169.5973
"3248",2017-08-29,512.7593,1288.7817,293.4085,2446.3,3388.22,1081.23,169.7656
"3249",2017-08-30,512.4175,1288.0958,293.1389,2457.59,3403.71,1088,168.8965
"3250",2017-08-31,512.7964,1289.7756,293.6122,2471.65,3421.47,1087.7,172.1214
"3251",2017-09-01,512.2113,1290.3631,294.6967,2476.55,3443.88,1091.36,172.7789
"3252",2017-09-04,512.3883,1290.9583,294.4783,2476.55,3429.98,1083.34,172.7789
"3253",2017-09-05,513.822,1293.0175,295.8783,2457.85,3420.86,1084.93,173.5943
"3254",2017-09-06,513.3446,1293.9336,296.3556,2465.54,3433.8,1083.18,174.3212
"3255",2017-09-07,514.2771,1296.4089,298.269,2465.1,3447.66,1090.1,174.2003
"3256",2017-09-08,514.0589,1296.6661,298.5969,2461.43,3447.69,1091.17,172.3753
"3257",2017-09-11,513.1954,1296.5936,298.7968,2488.11,3495.19,1099.18,172.6421
"3258",2017-09-12,511.9683,1296.1775,297.2198,2496.48,3512.56,1102.26,172.4659
"3259",2017-09-13,511.7269,1295.8222,296.2587,2498.37,3523.14,1099.46,172.8117
"3260",2017-09-14,511.4281,1295.894,296.3078,2495.62,3526.48,1099.89,173.0851
"3261",2017-09-15,511.1422,1298.285,297.1467,2500.23,3515.55,1102.16,173.2901
"3262",2017-09-18,510.9482,1298.924,296.147,2503.87,3526.74,1112.92,173.0769
"3263",2017-09-19,510.8924,1299.1616,296.0953,2506.65,3531.18,1109.63,172.5921
"3264",2017-09-20,510.7102,1299.3958,297.2285,2508.24,3525.55,1112.07,174.1214
"3265",2017-09-21,510.5578,1297.7075,295.6741,2500.6,3539.59,1108.19,172.4811
"3266",2017-09-22,510.8377,1299.0636,297.2282,2502.22,3541.42,1102.25,172.638
"3267",2017-09-25,511.8106,1297.7869,295.4435,2496.66,3537.81,1088.26,173.6103
"3268",2017-09-26,511.6166,1296.4306,293.4333,2496.84,3536.38,1080.11,172.5105
"3269",2017-09-27,510.2123,1294.5031,291.0911,2507.04,3555.17,1078.57,172.6232
"3270",2017-09-28,510.0874,1296.6867,291.1613,2510.06,3563.64,1072.38,172.2165
"3271",2017-09-29,510.4292,1298.5914,292.6152,2519.36,3594.85,1081.72,171.8648
"3272",2017-10-02,510.4667,1297.5756,290.965,2529.12,3602.69,1082.97,170.3471
"3273",2017-10-03,510.4178,1298.7781,290.8853,2534.58,3605.73,1097.03,170.4179
"3274",2017-10-04,510.5279,1299.621,292.0597,2537.74,3594.91,1101.84,170.8652
"3275",2017-10-05,510.3881,1299.2394,291.7786,2552.07,3613.54,1102.76,172.149
"3276",2017-10-06,510.0677,1298.7684,289.5962,2549.33,3603.32,1103.12,170.8126
"3277",2017-10-09,510.3401,1299.144,287.9136,2544.73,3610.5,1100.42,171.1152
"3278",2017-10-10,510.6657,1301.4852,290.2754,2550.64,3598.79,1112.53,172.6544
"3279",2017-10-11,510.6592,1302.4031,290.3864,2555.24,3607.39,1117.33,172.5568
"3280",2017-10-12,511.0927,1302.794,291.0907,2550.93,3605.54,1121.62,173.2948
"3281",2017-10-13,511.9968,1303.7094,292.2842,2553.17,3604.55,1125.91,174.8566
"3282",2017-10-16,512.0856,1303.5832,291.7162,2557.64,3606.27,1131.82,175.0756
"3283",2017-10-17,512.4333,1303.7348,290.5043,2559.36,3607.77,1125.66,174.045
"3284",2017-10-18,511.7186,1304.9876,290.8953,2561.26,3619.65,1126.9,173.6902
"3285",2017-10-19,512.0278,1306.6995,291.8601,2562.1,3602.08,1116.91,173.867
"3286",2017-10-20,510.8674,1305.204,289.9361,2575.21,3605.09,1119.69,173.6191
"3287",2017-10-23,511.4225,1305.0167,288.9458,2564.98,3608.87,1115.9,174.3328
"3288",2017-10-24,510.7868,1305.1727,287.1865,2569.13,3610.69,1113.32,175.2117
"3289",2017-10-25,510.2571,1304.4119,286.699,2557.15,3591.46,1114.09,174.9125
"3290",2017-10-26,510.4984,1301.1122,284.6249,2560.4,3637.2,1108.17,174.9675
"3291",2017-10-27,511.2663,1299.9378,283.6561,2581.07,3652.23,1110.22,174.8708
"3292",2017-10-30,512.4756,1302.6134,284.6927,2572.83,3662.18,1115.53,175.4625
"3293",2017-10-31,512.582,1303.4085,284.3668,2575.26,3673.95,1119.08,175.5502
"3294",2017-11-01,512.6081,1303.5976,284.2865,2579.36,3697.4,1128.94,176.2685
"3295",2017-11-02,513.1998,1304.6841,285.0248,2579.85,3688.8,1127.31,176.588
"3296",2017-11-03,513.2941,1300.5243,282.6452,2587.84,3689.96,1126.18,176.9714
"3297",2017-11-06,514.0569,1299.282,283.6026,2591.13,3682.36,1131.03,179.5888
"3298",2017-11-07,514.4527,1296.5538,283.114,2590.64,3658.77,1134.55,178.3399
"3299",2017-11-08,514.2958,1293.7841,283.7435,2594.38,3655.04,1134.68,178.56
"3300",2017-11-09,513.3551,1290.618,283.9863,2584.62,3612.5,1133.78,178.1858
"3301",2017-11-10,512.0389,1291.3363,283.9554,2582.3,3593.76,1128.49,177.833
"3302",2017-11-13,512.0658,1291.6275,282.5146,2584.84,3574.52,1123.26,177.6926
"3303",2017-11-14,512.397,1290.7486,282.3414,2578.87,3556.38,1118.32,175.5733
"3304",2017-11-15,513.0801,1289.3388,282.5391,2564.62,3545.72,1111.12,175.2542
"3305",2017-11-16,512.8068,1294.1042,283.9871,2585.64,3564.8,1125.36,174.5724
"3306",2017-11-17,513.082,1295.2318,285.0093,2578.85,3547.46,1136.45,176.8249
"3307",2017-11-20,513.2175,1295.7106,284.3024,2582.14,3561.41,1136.1,175.6763
"3308",2017-11-21,513.7309,1296.6839,284.7125,2599.03,3579.32,1150.98,176.2537
"3309",2017-11-22,514.3411,1299.1675,286.4667,2597.08,3562.65,1156.67,177.4149
"3310",2017-11-23,514.4196,1300.2522,287.905,2597.08,3572.07,1152.4,177.4149
"3311",2017-11-24,514.0968,1302.8802,288.7566,2602.42,3581.23,1154.26,177.3454
"3312",2017-11-27,514.3761,1303.8361,289.6144,2601.42,3564.02,1144.33,177.1678
"3313",2017-11-28,514.374,1302.7518,289.337,2627.04,3583.49,1146.5,176.8105
"3314",2017-11-29,513.5172,1302.3933,289.1139,2626.07,3589.91,1141.38,176.2337
"3315",2017-11-30,513.3761,1303.8109,289.1579,2647.58,3569.93,1120.79,174.7404
"3316",2017-12-01,514.7418,1302.7899,288.6728,2642.22,3527.55,1115.94,176.329
"3317",2017-12-04,514.2845,1303.6475,289.6638,2639.44,3576.22,1121.95,174.8508
"3318",2017-12-05,514.7006,1304.246,290.3251,2629.57,3570.57,1117.69,173.3984
"3319",2017-12-06,515.3102,1302.7385,289.2957,2629.27,3561.57,1101.2,171.5237
"3320",2017-12-07,514.8892,1301.773,288.2407,2636.98,3573.13,1100.54,170.9061
"3321",2017-12-08,514.8495,1301.3723,288.2393,2651.5,3591.45,1110.78,171.3391
"3322",2017-12-11,515.0944,1302.9463,288.8638,2659.99,3582.21,1119.97,171.7806
"3323",2017-12-12,514.7894,1302.0599,287.1006,2664.11,3600.35,1112.37,170.1751
"3324",2017-12-13,515.4168,1303.0813,288.6006,2662.85,3581.75,1118.81,170.2634
"3325",2017-12-14,515.6822,1303.1487,288.2386,2652.01,3556.22,1121.22,171.0226
"3326",2017-12-15,515.8503,1303.1935,288.9256,2675.81,3560.53,1118.5,171.4686
"3327",2017-12-18,515.6312,1304.7066,292.1594,2690.16,3609.42,1130.39,172.3392
"3328",2017-12-19,514.0959,1304.1094,291.1464,2681.47,3582.22,1132.2,172.5786
"3329",2017-12-20,513.0864,1304.7875,292.4548,2679.25,3552.65,1132.85,173.5388
"3330",2017-12-21,513.2737,1304.6199,291.5681,2684.57,3570.78,1134.38,174.0042
"3331",2017-12-22,513.3631,1304.4199,291.6501,2683.34,3553.39,1141.09,174.9659
"3332",2017-12-25,513.4308,1304.4199,291.6654,2683.34,3553.39,1141.11,174.9659
"3333",2017-12-26,513.7189,1305.3976,291.9466,2680.5,3553.39,1138.63,177.0043
"3334",2017-12-27,514.7924,1307.1707,292.9912,2682.62,3550.17,1144.39,177.7143
"3335",2017-12-28,514.2671,1308.3059,294.1791,2687.54,3524.31,1153.58,178.992
"3336",2017-12-29,514.5237,1309.8409,295.0038,2673.61,3503.96,1158.45,179.9572
"3337",2018-01-01,514.5237,1309.8409,295.0038,2673.61,3503.96,1157.55,179.9572
"3338",2018-01-02,513.3409,1311.718,297.0753,2695.81,3490.19,1177.98,180.4815
"3339",2018-01-03,514.0245,1314.3876,298.5426,2713.06,3509.88,1184.21,180.8937
"3340",2018-01-04,513.9837,1318.1841,300.6047,2723.99,3568.88,1192.56,180.8199
"3341",2018-01-05,513.7923,1319.0024,300.2497,2743.15,3607.63,1201.01,179.4927
"3342",2018-01-08,514.0497,1318.445,299.6574,2747.71,3616.45,1206.86,179.0567
"3343",2018-01-09,512.8625,1317.1702,298.8525,2751.29,3622.87,1205.14,179.8963
"3344",2018-01-10,512.5725,1315.7422,298.9097,2748.23,3609.83,1197.53,180.1904
"3345",2018-01-11,512.596,1317.5268,300.34,2767.56,3595.24,1197.01,180.3337
"3346",2018-01-12,512.6447,1319.9541,302.2711,2786.24,3612.61,1208.17,181.261
"3347",2018-01-15,512.6938,1322.526,303.8481,2786.24,3611.81,1210.64,181.261
"3348",2018-01-16,513.1343,1323.2362,303.0628,2776.42,3622.01,1217.87,180.6652
"3349",2018-01-17,512.7782,1323.1631,303.5344,2802.56,3612.78,1222.62,181.3781
"3350",2018-01-18,512.2168,1322.3572,304.317,2798.03,3620.91,1227.52,181.1773
"3351",2018-01-19,511.9416,1320.7377,303.7979,2810.3,3649.07,1232.6,180.8743
"3352",2018-01-22,511.8771,1321.8477,304.3601,2832.97,3665.28,1238.5,181.4407
"3353",2018-01-23,512.4982,1324.1915,304.7063,2839.13,3672.29,1252.39,182.1574
"3354",2018-01-24,511.8324,1326.406,307.8665,2837.54,3643.22,1258.75,184.8365
"3355",2018-01-25,512.1962,1329.4433,310.0164,2839.25,3630.15,1263.45,184.8334
"3356",2018-01-26,511.6738,1328.1208,308.8261,2872.87,3647.41,1273.07,185.5373
"3357",2018-01-29,510.9789,1324.9249,306.3315,2853.53,3643.04,1267.98,185.2076
"3358",2018-01-30,510.5778,1323.2395,306.0446,2822.43,3606.75,1247.63,184.5091
"3359",2018-01-31,510.8506,1325.4897,308.2167,2823.81,3609.29,1254.59,183.531
"3360",2018-02-01,510.1754,1324.814,309.5095,2821.98,3577.35,1248.65,183.6725
"3361",2018-02-02,508.8963,1320.0514,306.6837,2762.13,3523.28,1230.84,182.1581
"3362",2018-02-05,509.603,1316.8632,305.9933,2648.94,3478.77,1209.34,180.9374
"3363",2018-02-06,510.2139,1311.4955,304.2596,2695.14,3394.92,1176.18,180.2373
"3364",2018-02-07,509.3335,1313.5825,304.7914,2681.66,3454.52,1173.38,178.1611
"3365",2018-02-08,508.5389,1307.2922,302.1043,2581,3377.3,1163.09,177.8837
"3366",2018-02-09,508.746,1297.68,301.1106,2619.55,3325.99,1142.85,175.1015
"3367",2018-02-12,508.544,1301.3941,302.3479,2656,3368.25,1153.37,176.5168
"3368",2018-02-13,508.4234,1299.6226,302.6891,2662.94,3340.93,1164.49,177.4725
"3369",2018-02-14,507.5294,1299.3526,304.9645,2698.63,3369.83,1185.33,179.9445
"3370",2018-02-15,507.7813,1305.9108,307.595,2731.2,3389.63,1202.62,180.4498
"3371",2018-02-16,508.6556,1309.7391,308.5464,2732.22,3426.8,1199.73,180.3895
"3372",2018-02-19,508.4104,1309.0075,308.0388,2732.22,3407.79,1201.04,180.3895
"3373",2018-02-20,508.2964,1308.3217,306.0929,2716.26,3435.08,1194.53,180.0103
"3374",2018-02-21,507.9416,1307.4011,306.907,2701.33,3430.16,1209.67,180.5722
"3375",2018-02-22,508.2528,1305.9277,306.3433,2703.96,3431.99,1200.9,181.385
"3376",2018-02-23,509.1765,1305.6809,307.5047,2747.3,3441.46,1216.43,181.4437
"3377",2018-02-26,509.598,1308.8081,307.6291,2779.6,3463.18,1221.08,182.1801
"3378",2018-02-27,508.9548,1307.8011,305.9507,2744.28,3458.03,1212.33,181.2693
"3379",2018-02-28,509.6988,1307.0181,304.9985,2713.83,3438.96,1195.19,180.3569
"3380",2018-03-01,510.5962,1304.637,304.0635,2677.67,3399.16,1192.25,180.4919
"3381",2018-03-02,509.8369,1304.0893,304.2978,2691.25,3324.75,1182.06,180.3873
"3382",2018-03-05,509.7852,1305.8747,305.0504,2720.94,3355.32,1176.12,181.5468
"3383",2018-03-06,509.5755,1309.2315,306.7464,2728.12,3357.86,1193.93,182.1788
"3384",2018-03-07,509.7179,1308.0291,306.2318,2726.8,3377.36,1189.2,180.2018
"3385",2018-03-08,510.2311,1307.1832,304.9236,2738.97,3413.28,1195.24,179.2911
"3386",2018-03-09,509.7083,1308.6562,306.0302,2786.57,3420.54,1207.23,180.0501
"3387",2018-03-12,510.2314,1309.5289,305.5911,2783.02,3429.48,1222.2,179.4846
"3388",2018-03-13,510.6061,1310.316,306.6821,2765.31,3397.35,1223.83,179.924
"3389",2018-03-14,511.3269,1308.9018,306.3355,2749.48,3390.98,1218.7,179.5169
"3390",2018-03-15,511.3893,1307.2351,304.9377,2747.33,3414.13,1216.24,178.7946
"3391",2018-03-16,511.3171,1306.5335,304.3333,2752.01,3437.4,1213.14,178.8978
"3392",2018-03-19,511.5083,1305.6577,303.9345,2712.92,3394.79,1203.59,177.2038
"3393",2018-03-20,511.0329,1303.2968,304.3022,2716.94,3412.08,1209.89,177.6201
"3394",2018-03-21,510.5413,1303.8314,304.9663,2711.93,3401.04,1209.62,179.0364
"3395",2018-03-22,512.1025,1303.5737,305.8305,2643.69,3348.19,1196.73,178.4163
"3396",2018-03-23,512.0799,1302.4583,306.0875,2588.26,3298.07,1172.1,179.1187
"3397",2018-03-26,511.9951,1304.4594,307.9529,2658.55,3278.72,1182.28,178.7583
"3398",2018-03-27,512.9391,1305.8037,308.2554,2612.62,3316.95,1185.18,178.7782
"3399",2018-03-28,513.2917,1304.3486,307.765,2605,3331.25,1162.67,177.772
"3400",2018-03-29,513.9458,1305.1303,308.0436,2640.87,3361.5,1169.27,179.236
"3401",2018-03-30,513.9247,1305.1303,308.1133,2640.87,3361.5,1170.88,179.236
"3402",2018-04-02,514.0608,1304.8305,308.1103,2581.88,3361.5,1169.43,177.9594
"3403",2018-04-03,513.5363,1304.4238,308.3192,2614.45,3346.93,1170.15,178.3282
"3404",2018-04-04,513.6198,1305.1696,307.6862,2644.69,3340.35,1155.64,177.5444
"3405",2018-04-05,512.8263,1307.0769,307.3986,2662.84,3429.95,1166.48,178.6882
"3406",2018-04-06,513.6359,1308.627,306.278,2604.47,3408.1,1161.97,178.2098
"3407",2018-04-09,513.6734,1309.9046,305.5059,2613.16,3414.85,1163.07,180.4403
"3408",2018-04-10,513.3739,1312.3947,304.2598,2656.87,3438.78,1175.32,182.0622
"3409",2018-04-11,513.8898,1313.6162,304.9754,2642.19,3419.71,1175.53,182.9906
"3410",2018-04-12,513.1877,1314.271,306.4176,2663.99,3443.97,1176.88,182.6828
"3411",2018-04-13,513.3034,1315.7628,306.0725,2656.3,3448,1170.09,183.0637
"3412",2018-04-16,513.2352,1317.527,305.7747,2677.84,3441.04,1163.25,182.5931
"3413",2018-04-17,513.6823,1318.1993,306.8456,2706.39,3477.91,1164.36,182.5647
"3414",2018-04-18,513.1037,1318.7721,308.3743,2708.64,3490.89,1176.14,185.5284
"3415",2018-04-19,511.8138,1315.0326,307.4118,2693.13,3486.6,1184.13,184.5403
"3416",2018-04-20,511.1904,1311.6084,304.448,2670.14,3494.2,1168.24,184.302
"3417",2018-04-23,510.7179,1308.6613,301.3183,2670.29,3513.06,1158.26,182.9859
"3418",2018-04-24,510.5714,1307.1351,300.6751,2634.56,3510.88,1154.21,182.761
